,< -10.00%,"[-10.00%, -9.00%)","[-9.00%, -8.00%)","[-8.00%, -7.00%)","[-7.00%, -6.00%)","[-6.00%, -5.00%)","[-5.00%, -4.50%)","[-4.50%, -4.00%)","[-4.00%, -3.50%)","[-3.50%, -3.00%)","[-3.00%, -2.50%)","[-2.50%, -2.05%)","[-2.05%, -1.85%)","[-1.85%, -1.65%)","[-1.65%, -1.46%)","[-1.46%, -1.26%)","[-1.26%, -1.06%)","[-1.06%, -1.05%)","[-1.05%, -0.95%)","[-0.95%, -0.85%)","[-0.85%, -0.75%)","[-0.75%, -0.65%)","[-0.65%, -0.55%)","[-0.55%, -0.45%)","[-0.45%, -0.35%)","[-0.35%, -0.25%)","[-0.25%, -0.15%)","[-0.15%, -0.05%)","[-0.05%, 0.05%)","[0.05%, 0.15%)","[0.15%, 0.25%)","[0.25%, 0.35%)","[0.35%, 0.45%)","[0.45%, 0.55%)","[0.55%, 0.65%)","[0.65%, 0.75%)","[0.75%, 0.85%)","[0.85%, 0.95%)","[0.95%, 1.05%)","[1.05%, 1.06%)","[1.06%, 1.26%)","[1.26%, 1.46%)","[1.46%, 1.65%)","[1.65%, 1.85%)","[1.85%, 2.05%)","[2.05%, 2.55%)","[2.55%, 3.05%)","[3.05%, 3.55%)","[3.55%, 4.05%)","[4.05%, 4.55%)","[4.55%, 5.00%)","[5.00%, 6.00%)","[6.00%, 7.00%)","[7.00%, 8.00%)","[8.00%, 9.00%)","[9.00%, 10.00%)",> 10.00%
"[-0.15%, -0.05%)",0.0,0.0,0.0,0.0,0.0,0.0045662100456621,0.0045662100456621,0.0091324200913242,0.0091324200913242,0.0091324200913242,0.0045662100456621,0.0182648401826484,0.0045662100456621,0.0273972602739726,0.0182648401826484,0.0182648401826484,0.0228310502283105,0.0,0.0091324200913242,0.0045662100456621,0.0182648401826484,0.0182648401826484,0.0228310502283105,0.0593607305936073,0.0319634703196347,0.0273972602739726,0.0319634703196347,0.0502283105022831,0.0273972602739726,0.0410958904109589,0.0547945205479452,0.0228310502283105,0.0136986301369863,0.0410958904109589,0.0365296803652968,0.0365296803652968,0.0182648401826484,0.0182648401826484,0.0228310502283105,0.0045662100456621,0.0593607305936073,0.0319634703196347,0.0502283105022831,0.0273972602739726,0.0045662100456621,0.0136986301369863,0.0228310502283105,0.0091324200913242,0.0045662100456621,0.0091324200913242,0.0,0.0,0.0,0.0,0.0,0.0045662100456621,0.0
"[-0.05%, 0.05%)",0.005235602094240838,0.0,0.0,0.0,0.005235602094240838,0.0,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.02617801047120419,0.005235602094240838,0.010471204188481676,0.010471204188481676,0.005235602094240838,0.005235602094240838,0.02617801047120419,0.0,0.02617801047120419,0.020942408376963352,0.020942408376963352,0.031413612565445025,0.015706806282722512,0.020942408376963352,0.041884816753926704,0.02617801047120419,0.03664921465968586,0.06282722513089005,0.05235602094240838,0.020942408376963352,0.03664921465968586,0.031413612565445025,0.041884816753926704,0.015706806282722512,0.03664921465968586,0.03664921465968586,0.03664921465968586,0.020942408376963352,0.02617801047120419,0.0,0.03664921465968586,0.02617801047120419,0.015706806282722512,0.020942408376963352,0.010471204188481676,0.041884816753926704,0.020942408376963352,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.010471204188481676,0.010471204188481676,0.0,0.005235602094240838,0.0,0.005235602094240838,0.0
"[0.05%, 0.15%)",0.0,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.015544041450777202,0.010362694300518135,0.010362694300518135,0.015544041450777202,0.0051813471502590676,0.0051813471502590676,0.015544041450777202,0.02072538860103627,0.031088082901554404,0.025906735751295335,0.0,0.015544041450777202,0.015544041450777202,0.031088082901554404,0.031088082901554404,0.02072538860103627,0.04145077720207254,0.046632124352331605,0.02072538860103627,0.05181347150259067,0.05181347150259067,0.046632124352331605,0.05181347150259067,0.05699481865284974,0.031088082901554404,0.025906735751295335,0.03626943005181347,0.031088082901554404,0.0,0.02072538860103627,0.02072538860103627,0.015544041450777202,0.0,0.04145077720207254,0.02072538860103627,0.03626943005181347,0.015544041450777202,0.0051813471502590676,0.015544041450777202,0.015544041450777202,0.010362694300518135,0.0051813471502590676,0.0,0.0,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0
"[0.15%, 0.25%)",0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.010810810810810811,0.005405405405405406,0.016216216216216217,0.005405405405405406,0.0,0.016216216216216217,0.010810810810810811,0.043243243243243246,0.0,0.0,0.05405405405405406,0.021621621621621623,0.02702702702702703,0.016216216216216217,0.005405405405405406,0.021621621621621623,0.02702702702702703,0.032432432432432434,0.03783783783783784,0.04864864864864865,0.032432432432432434,0.05405405405405406,0.05405405405405406,0.07027027027027027,0.02702702702702703,0.010810810810810811,0.032432432432432434,0.016216216216216217,0.03783783783783784,0.032432432432432434,0.010810810810810811,0.0,0.032432432432432434,0.032432432432432434,0.03783783783783784,0.02702702702702703,0.021621621621621623,0.021621621621621623,0.010810810810810811,0.016216216216216217,0.0,0.010810810810810811,0.0,0.0,0.005405405405405406,0.0,0.0,0.0,0.0
"[0.25%, 0.35%)",0.0,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.013333333333333334,0.0044444444444444444,0.008888888888888889,0.017777777777777778,0.022222222222222223,0.0044444444444444444,0.008888888888888889,0.0,0.035555555555555556,0.02666666666666667,0.0044444444444444444,0.022222222222222223,0.03111111111111111,0.035555555555555556,0.02666666666666667,0.008888888888888889,0.022222222222222223,0.035555555555555556,0.05333333333333334,0.035555555555555556,0.04888888888888889,0.035555555555555556,0.04,0.02666666666666667,0.06222222222222222,0.02666666666666667,0.035555555555555556,0.035555555555555556,0.017777777777777778,0.017777777777777778,0.013333333333333334,0.017777777777777778,0.0,0.03111111111111111,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0
"[0.35%, 0.45%)",0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.005555555555555556,0.005555555555555556,0.0,0.011111111111111112,0.005555555555555556,0.016666666666666666,0.005555555555555556,0.0,0.022222222222222223,0.03333333333333333,0.027777777777777776,0.0,0.005555555555555556,0.016666666666666666,0.03333333333333333,0.011111111111111112,0.011111111111111112,0.027777777777777776,0.044444444444444446,0.022222222222222223,0.08888888888888889,0.027777777777777776,0.06111111111111111,0.022222222222222223,0.011111111111111112,0.016666666666666666,0.022222222222222223,0.022222222222222223,0.03333333333333333,0.022222222222222223,0.03888888888888889,0.016666666666666666,0.011111111111111112,0.0,0.06666666666666667,0.022222222222222223,0.016666666666666666,0.027777777777777776,0.03333333333333333,0.027777777777777776,0.022222222222222223,0.022222222222222223,0.027777777777777776,0.0,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.0,0.0,0.0
"[0.45%, 0.55%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01675977653631285,0.00558659217877095,0.0,0.0335195530726257,0.0,0.0223463687150838,0.0111731843575419,0.0223463687150838,0.03910614525139665,0.0,0.0335195530726257,0.0446927374301676,0.0223463687150838,0.05027932960893855,0.0111731843575419,0.01675977653631285,0.0223463687150838,0.03910614525139665,0.01675977653631285,0.0223463687150838,0.01675977653631285,0.03910614525139665,0.027932960893854747,0.0446927374301676,0.027932960893854747,0.0670391061452514,0.03910614525139665,0.0335195530726257,0.01675977653631285,0.0335195530726257,0.01675977653631285,0.0,0.05027932960893855,0.0446927374301676,0.00558659217877095,0.01675977653631285,0.0223463687150838,0.0335195530726257,0.0111731843575419,0.01675977653631285,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0.55%, 0.65%)",0.0,0.0,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.0,0.0056179775280898875,0.0,0.028089887640449437,0.016853932584269662,0.02247191011235955,0.016853932584269662,0.033707865168539325,0.016853932584269662,0.056179775280898875,0.0,0.03932584269662921,0.0056179775280898875,0.02247191011235955,0.028089887640449437,0.02247191011235955,0.0449438202247191,0.03932584269662921,0.028089887640449437,0.0449438202247191,0.06741573033707865,0.016853932584269662,0.02247191011235955,0.0449438202247191,0.033707865168539325,0.056179775280898875,0.033707865168539325,0.016853932584269662,0.016853932584269662,0.028089887640449437,0.0056179775280898875,0.02247191011235955,0.0,0.0449438202247191,0.016853932584269662,0.028089887640449437,0.011235955056179775,0.0056179775280898875,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0
"[0.65%, 0.75%)",0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.008,0.016,0.024,0.04,0.008,0.016,0.032,0.016,0.016,0.0,0.016,0.008,0.016,0.0,0.032,0.016,0.048,0.016,0.04,0.048,0.048,0.048,0.024,0.032,0.04,0.032,0.04,0.016,0.032,0.016,0.024,0.0,0.024,0.032,0.032,0.032,0.016,0.032,0.016,0.008,0.0,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.0
"[0.75%, 0.85%)",0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.006060606060606061,0.006060606060606061,0.048484848484848485,0.024242424242424242,0.006060606060606061,0.012121212121212121,0.030303030303030304,0.03636363636363636,0.012121212121212121,0.006060606060606061,0.030303030303030304,0.012121212121212121,0.01818181818181818,0.012121212121212121,0.048484848484848485,0.030303030303030304,0.04242424242424243,0.030303030303030304,0.012121212121212121,0.012121212121212121,0.024242424242424242,0.024242424242424242,0.024242424242424242,0.030303030303030304,0.03636363636363636,0.024242424242424242,0.030303030303030304,0.03636363636363636,0.04242424242424243,0.024242424242424242,0.01818181818181818,0.0,0.030303030303030304,0.05454545454545454,0.012121212121212121,0.030303030303030304,0.01818181818181818,0.04242424242424243,0.012121212121212121,0.012121212121212121,0.006060606060606061,0.0,0.012121212121212121,0.0,0.0,0.006060606060606061,0.0,0.0,0.006060606060606061
"[0.85%, 0.95%)",0.0,0.0,0.0,0.0,0.0,0.0,0.007407407407407408,0.007407407407407408,0.007407407407407408,0.007407407407407408,0.007407407407407408,0.037037037037037035,0.007407407407407408,0.014814814814814815,0.037037037037037035,0.007407407407407408,0.037037037037037035,0.0,0.014814814814814815,0.02962962962962963,0.037037037037037035,0.05185185185185185,0.007407407407407408,0.037037037037037035,0.022222222222222223,0.037037037037037035,0.007407407407407408,0.05925925925925926,0.014814814814814815,0.037037037037037035,0.022222222222222223,0.02962962962962963,0.044444444444444446,0.037037037037037035,0.02962962962962963,0.014814814814814815,0.037037037037037035,0.014814814814814815,0.014814814814814815,0.0,0.014814814814814815,0.02962962962962963,0.022222222222222223,0.037037037037037035,0.022222222222222223,0.022222222222222223,0.02962962962962963,0.022222222222222223,0.0,0.007407407407407408,0.0,0.014814814814814815,0.0,0.0,0.0,0.0,0.0
"[0.95%, 1.05%)",0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.008928571428571428,0.03571428571428571,0.008928571428571428,0.0,0.03571428571428571,0.026785714285714284,0.026785714285714284,0.05357142857142857,0.026785714285714284,0.03571428571428571,0.008928571428571428,0.0,0.026785714285714284,0.03571428571428571,0.0,0.03571428571428571,0.044642857142857144,0.05357142857142857,0.044642857142857144,0.017857142857142856,0.026785714285714284,0.017857142857142856,0.008928571428571428,0.044642857142857144,0.044642857142857144,0.0,0.026785714285714284,0.03571428571428571,0.008928571428571428,0.026785714285714284,0.026785714285714284,0.008928571428571428,0.0,0.044642857142857144,0.026785714285714284,0.008928571428571428,0.008928571428571428,0.017857142857142856,0.017857142857142856,0.026785714285714284,0.0,0.008928571428571428,0.0,0.0,0.008928571428571428,0.0,0.008928571428571428,0.008928571428571428,0.0,0.0
"[1.05%, 1.06%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1.06%, 1.26%)",0.0,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.00423728813559322,0.00847457627118644,0.00423728813559322,0.0211864406779661,0.025423728813559324,0.025423728813559324,0.0211864406779661,0.0211864406779661,0.012711864406779662,0.046610169491525424,0.00423728813559322,0.01694915254237288,0.0211864406779661,0.03389830508474576,0.01694915254237288,0.025423728813559324,0.029661016949152543,0.025423728813559324,0.038135593220338986,0.0211864406779661,0.0423728813559322,0.025423728813559324,0.012711864406779662,0.03389830508474576,0.0423728813559322,0.05084745762711865,0.038135593220338986,0.025423728813559324,0.00847457627118644,0.03389830508474576,0.012711864406779662,0.00847457627118644,0.0,0.0423728813559322,0.038135593220338986,0.025423728813559324,0.029661016949152543,0.01694915254237288,0.025423728813559324,0.0211864406779661,0.00847457627118644,0.00847457627118644,0.00423728813559322,0.00423728813559322,0.0,0.012711864406779662,0.0,0.0,0.0,0.0
"[1.26%, 1.46%)",0.0,0.0,0.0,0.0,0.004975124378109453,0.009950248756218905,0.0,0.009950248756218905,0.01990049751243781,0.01990049751243781,0.01990049751243781,0.01990049751243781,0.024875621890547265,0.009950248756218905,0.029850746268656716,0.04477611940298507,0.04975124378109453,0.004975124378109453,0.024875621890547265,0.014925373134328358,0.024875621890547265,0.024875621890547265,0.03482587064676617,0.024875621890547265,0.01990049751243781,0.03980099502487562,0.03980099502487562,0.01990049751243781,0.03980099502487562,0.03482587064676617,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.009950248756218905,0.01990049751243781,0.024875621890547265,0.03482587064676617,0.03482587064676617,0.014925373134328358,0.0,0.024875621890547265,0.029850746268656716,0.024875621890547265,0.01990049751243781,0.009950248756218905,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.0,0.014925373134328358,0.0,0.004975124378109453,0.009950248756218905,0.0,0.004975124378109453,0.0,0.0
"[1.46%, 1.65%)",0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.006535947712418301,0.006535947712418301,0.06535947712418301,0.032679738562091505,0.0196078431372549,0.032679738562091505,0.026143790849673203,0.032679738562091505,0.013071895424836602,0.0,0.013071895424836602,0.013071895424836602,0.013071895424836602,0.0196078431372549,0.026143790849673203,0.032679738562091505,0.006535947712418301,0.0392156862745098,0.0457516339869281,0.0392156862745098,0.032679738562091505,0.058823529411764705,0.0196078431372549,0.006535947712418301,0.0196078431372549,0.013071895424836602,0.0457516339869281,0.0196078431372549,0.006535947712418301,0.032679738562091505,0.032679738562091505,0.0,0.026143790849673203,0.032679738562091505,0.026143790849673203,0.026143790849673203,0.026143790849673203,0.026143790849673203,0.026143790849673203,0.0,0.006535947712418301,0.013071895424836602,0.0,0.006535947712418301,0.0,0.0,0.006535947712418301,0.0,0.0
"[1.65%, 1.85%)",0.007246376811594203,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.007246376811594203,0.0,0.014492753623188406,0.06521739130434782,0.036231884057971016,0.007246376811594203,0.007246376811594203,0.021739130434782608,0.014492753623188406,0.021739130434782608,0.0,0.021739130434782608,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.007246376811594203,0.028985507246376812,0.07246376811594203,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.028985507246376812,0.050724637681159424,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.007246376811594203,0.007246376811594203,0.036231884057971016,0.07246376811594203,0.021739130434782608,0.0,0.007246376811594203,0.028985507246376812,0.007246376811594203,0.007246376811594203,0.007246376811594203,0.007246376811594203,0.0,0.007246376811594203,0.0,0.0,0.0,0.0,0.0
"[1.85%, 2.05%)",0.0,0.0,0.0,0.009523809523809525,0.0,0.01904761904761905,0.009523809523809525,0.01904761904761905,0.009523809523809525,0.009523809523809525,0.0,0.0380952380952381,0.01904761904761905,0.0,0.0380952380952381,0.02857142857142857,0.0380952380952381,0.0,0.0,0.047619047619047616,0.02857142857142857,0.02857142857142857,0.047619047619047616,0.009523809523809525,0.009523809523809525,0.0380952380952381,0.0761904761904762,0.0380952380952381,0.0380952380952381,0.01904761904761905,0.009523809523809525,0.01904761904761905,0.009523809523809525,0.02857142857142857,0.047619047619047616,0.01904761904761905,0.02857142857142857,0.009523809523809525,0.0,0.0,0.02857142857142857,0.047619047619047616,0.0380952380952381,0.0,0.0,0.01904761904761905,0.009523809523809525,0.009523809523809525,0.0,0.009523809523809525,0.009523809523809525,0.0,0.009523809523809525,0.009523809523809525,0.01904761904761905,0.0,0.0
"[2.05%, 2.55%)",0.0,0.0,0.0,0.0,0.01507537688442211,0.005025125628140704,0.005025125628140704,0.020100502512562814,0.01507537688442211,0.035175879396984924,0.02512562814070352,0.05025125628140704,0.02512562814070352,0.01507537688442211,0.010050251256281407,0.020100502512562814,0.02512562814070352,0.0,0.005025125628140704,0.020100502512562814,0.035175879396984924,0.02512562814070352,0.04020100502512563,0.005025125628140704,0.020100502512562814,0.035175879396984924,0.01507537688442211,0.03015075376884422,0.020100502512562814,0.02512562814070352,0.02512562814070352,0.020100502512562814,0.020100502512562814,0.035175879396984924,0.04020100502512563,0.0,0.01507537688442211,0.05025125628140704,0.02512562814070352,0.0,0.04020100502512563,0.02512562814070352,0.005025125628140704,0.035175879396984924,0.020100502512562814,0.01507537688442211,0.020100502512562814,0.01507537688442211,0.005025125628140704,0.005025125628140704,0.005025125628140704,0.01507537688442211,0.010050251256281407,0.0,0.0,0.0,0.010050251256281407
"[2.55%, 3.05%)",0.0,0.0,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.013605442176870748,0.006802721088435374,0.013605442176870748,0.013605442176870748,0.027210884353741496,0.02040816326530612,0.06802721088435375,0.027210884353741496,0.02040816326530612,0.04081632653061224,0.013605442176870748,0.027210884353741496,0.0,0.006802721088435374,0.013605442176870748,0.02040816326530612,0.047619047619047616,0.0,0.02040816326530612,0.02040816326530612,0.027210884353741496,0.027210884353741496,0.04081632653061224,0.013605442176870748,0.013605442176870748,0.006802721088435374,0.04081632653061224,0.034013605442176874,0.02040816326530612,0.006802721088435374,0.027210884353741496,0.0,0.027210884353741496,0.02040816326530612,0.0,0.034013605442176874,0.027210884353741496,0.006802721088435374,0.027210884353741496,0.006802721088435374,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.02040816326530612,0.006802721088435374,0.006802721088435374,0.0,0.0,0.013605442176870748
"[3.05%, 3.55%)",0.010638297872340425,0.0,0.0,0.010638297872340425,0.02127659574468085,0.0,0.02127659574468085,0.02127659574468085,0.010638297872340425,0.02127659574468085,0.05319148936170213,0.02127659574468085,0.010638297872340425,0.02127659574468085,0.010638297872340425,0.06382978723404255,0.0425531914893617,0.0,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.010638297872340425,0.02127659574468085,0.0425531914893617,0.010638297872340425,0.02127659574468085,0.0,0.0,0.0,0.031914893617021274,0.02127659574468085,0.010638297872340425,0.0425531914893617,0.0,0.010638297872340425,0.0,0.0425531914893617,0.010638297872340425,0.010638297872340425,0.02127659574468085,0.031914893617021274,0.02127659574468085,0.010638297872340425,0.010638297872340425,0.06382978723404255,0.02127659574468085,0.010638297872340425,0.010638297872340425,0.0,0.031914893617021274,0.010638297872340425,0.0,0.02127659574468085,0.0,0.0,0.0
"[3.55%, 4.05%)",0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.06521739130434782,0.043478260869565216,0.043478260869565216,0.06521739130434782,0.0,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.06521739130434782,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608
"[4.05%, 4.55%)",0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.022222222222222223,0.0,0.044444444444444446,0.13333333333333333,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.0,0.022222222222222223,0.044444444444444446,0.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.08888888888888889,0.044444444444444446,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4.55%, 5.00%)",0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903
"[5.00%, 6.00%)",0.0,0.025,0.0,0.0,0.025,0.125,0.025,0.025,0.05,0.025,0.05,0.1,0.0,0.025,0.025,0.025,0.0,0.0,0.0,0.025,0.0,0.025,0.025,0.05,0.0,0.025,0.025,0.0,0.05,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.075,0.025,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.025
"[6.00%, 7.00%)",0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.0,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.13793103448275862,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655
"[7.00%, 8.00%)",0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555
"[8.00%, 9.00%)",0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
"[9.00%, 10.00%)",0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0
> 10.00%,0.16666666666666666,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667
